Security Group,User Type,Menu Name,Form Name,Auth 
VRS_DAMAGES,A,REBATES.ATTACH_MULTIPLE,multi_attach,N
VRS_DAMAGES,A,REBATES.ON_DEMAND,on_demand_launcher,R
VRS_DAMAGES,A,REBATES.ON_DEMAND_PREPAID,on_demand_prepaid,R
VRS_DAMAGES,A,SUBSYSTEMS.ACCT_APPROVAL_QUEUE,ap_approval,R
VRS_DAMAGES,A,SUBSYSTEMS.SCANBACK_AUDIT,ad_funding,R
VRS_DAMAGES,A,SUBSYSTEMS.NDA_DASHBAORD,ndc_upload,R
VRS_DAMAGES,A,SUBSYSTEMS.NSA_DASHBOARD,nsa_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.POST_AUDIT_UPLOAD,pa_upload,M
VRS_DAMAGES,A,SUBSYSTEMS.COST_CHANGE_FEE_DASHBOARD,cf_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.FREIGHT_DASHBOARD,freight_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.S5S5_DASHBOARD,ss_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.TT_DASHBOARD,tt_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.FRONT_END_DASHBOARD,fe_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.BB_DASHBOARD,bb_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.DG_MEDIA_UPLOAD,dgm_upload,R
VRS_DAMAGES,A,SUBSYSTEMS.DG_MEDIA_20,dgm_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.BOPIS_DASHBOARD,bopis_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.TOBACCO_ACCRUAL,tobacco_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.UNSALEABLES,unsale_dashboard,R
VRS_DAMAGES,A,SUBSYSTEMS.CONTRACTS,vrs_contracts,R
VRS_DAMAGES,A,SUBSYSTEMS.VENDOR_EMAILS,vendor_emails,R
VRS_DAMAGES,A,SUBSYSTEMS.WRITE_OFF_UPLOAD,wo_upload,R
VRS_DAMAGES,A,HISTORY.HISTORY_EXTRACTS,history_extracts,R
VRS_DAMAGES,A,HISTORY.HISTORY_EXTRACTS_OTHER,history_extracts_other,R
VRS_DAMAGES,A,HISTORY.DEDUCTIONS_TAKEN,deductions,R
VRS_DAMAGES,A,HISTORY.CHECKS_RECEIVED,checks_received,R
VRS_DAMAGES,A,HISTORY.ADJUSTMENTS,adjustments,R
VRS_DAMAGES,A,HISTORY.BATCHES,batches,R
VRS_DAMAGES,A,HISTORY.AUDIT_LOG,audit_logs,R
VRS_DAMAGES,A,HISTORY.REPORTS,vrs_reports,R
VRS_DAMAGES,A,HISTORY.PERIOD_END_REPORTS,vrs_pe_reports,R
VRS_DAMAGES,A,HISTORY.INQUIRIES,inquiry_forms,R
VRS_DAMAGES,A,INQUIRY.ACCT_TRANSACTIONS,acct_trans_inq,R
VRS_DAMAGES,A,HISTORY.ACCRUAL_HISTORY,accrual_history,R
VRS_DAMAGES,A,INQUIRY.ACTUAL_BUCKETS,buckets,R
VRS_DAMAGES,A,INQUIRY.AGED_INQUIRY,aged_inquiry,R
VRS_DAMAGES,A,INQUIRY.PREPAID_INQUIRY,prepaid_inquiry,R
VRS_DAMAGES,A,INQUIRY.SKU_INQUIRY,sku_inquiry,R
VRS_DAMAGES,A,INQUIRY.OFFER_INQUIRY,offer_inquiry,R
VRS_DAMAGES,A,INQUIRY.VAR_SUMMARY_BY_DEPT,var_sum,R
VRS_DAMAGES,A,INQUIRY.ACTUAL_DAMAGES,damages_actual,R
VRS_DAMAGES,A,INQUIRY.DAMAGES_COMPARISON,damages_comparison,M
VRS_DAMAGES,A,MAINTENANCE.REBATE_TYPES,rebate_types,R
VRS_DAMAGES,A,MAINTENANCE.REBATE_CATEGORY,rebate_category_types,R
VRS_DAMAGES,A,MAINTENANCE.VENDOR_CONTACTS,vendor_contact,R
VRS_DAMAGES,A,MAINTENANCE.ACCOUNTING_CONTROLS,acct_control_master,R
VRS_DAMAGES,A,MAINTENANCE.PARAMETERS,parameters,R
VRS_DAMAGES,A,MAINTENANCE.REPORT_TYPES,report_types,R
VRS_DAMAGES,A,MAINTENANCE.SECURITY,security,R
VRS_DAMAGES,A,VRA_VRT.MAINTAIN_VRAVRT,fcst_rebate_program,R
VRS_DAMAGES,A,VRA_VRT.SETUPLINK_AGREEMENT_TO_MASTER,vendor_contract_mgmt,R
VRS_DAMAGES,A,VRA_VRT.EXPORT_AGMT,agreement_export,R
VRS_DAMAGES,A,VRA_VRT.EXPORT_TPR,tpr_export,R
VRS_DAMAGES,A,VRA_VRT.EXPORT_DETAILED_FORECAST,forecast_export,R
VRS_DAMAGES,A,VRA_VRT.LOG_VIEWER,log_viewer,R
VRS_DAMAGES,A,REPORTS.DEAL_VARIANCE,deal_variance_report,R
VRS_DAMAGES,A,REPORTS.EARNINGS,earnings_to_rec_sale,R
VRS_DAMAGES,A,REPORTS.REBATE_DOLLARS,rebate_dollars_by_pog,R
VRS_DAMAGES,A,REPORTS.BUYER_AGREEMENT_RECAP,buyer_agreement_recap,R
VRS_DAMAGES,A,REPORTS.PERIOD_VARIANCE,period_variance_by_vendor,R
VRS_DAMAGES,A,REPORTS.STANDARD_REPORT_SET,standard_report_set,R
VRS_DAMAGES,A,REPORTS.PLAN_REPORT_SET,standard_plan_report_set,R
VRS_DAMAGES,A,PLANFORECAST.FORECAST_MAINTENANCE,fcst_maint,R
VRS_DAMAGES,A,PLANFORECAST.FORECAST_ADJUSTMENTS,fcst_adjustment,R
VRS_DAMAGES,A,PLANFORECAST.PLAN_MAINTENANCE,plan_maint,R
VRS_DAMAGES,A,PLANFORECAST.PLAN_ADJUSTMENTS,plan_adjustment,R
VRS_DAMAGES,A,PLANFORECAST.CYCLE_CLOSE,fcst_cycle_close,R
VRS_DAMAGES,A,PLANFORECAST.PERIOD_CLOSE_VARIANCE_ANALYSIS,rebate_variance,R
VRS_DAMAGES,A,PLANFORECAST.VARIANCE_ANALYSIS,fcst_variance,R
VRS_DAMAGES,A,DASHBOARDS.BUYER_DASHBOARD,buyer_dashboard,R
VRS_DAMAGES,A,DASHBOARDS.DMMGMM_DASHBOARD,dmm_dashboard,R
VRS_DAMAGES,A,DASHBOARDS.FPA_DASHBOARD,fpa_dashboard,R
VRS_DAMAGES,A,DASHBOARDS.AP_APPROVAL_QUEUE,ap_approval,R
VRS_DAMAGES,A,DASHBOARDS.DASHBOARD_USER_MGMT,mdse_user_mgmt,R
VRS_DAMAGES,A,MAINTENANCESETUP.DG_RACING_DEAL_MASTER,dg_racing_program,R
VRS_DAMAGES,A,MAINTENANCESETUP.AD_PRINT_COOP_MASTER,ad_coop_program,R
VRS_DAMAGES,A,MAINTENANCESETUP.FORECAST_ID_MGMT,fcst_id_mgmt,R
VRS_DAMAGES,A,MAINTENANCESETUP.MERCH_REBATE_TYPES_SETUP,mdse_rebate_config,R
VRS_DAMAGES,A,MAINTENANCESETUP.CONSOLIDATE_VENDORS,consolidate_vendor_mgmt,R
VRS_DAMAGES,A,MAINTENANCESETUP.MDSE_VENDOR_CONTACT,mdse_vendor_contact,R
VRS_DAMAGES,A,MAINTENANCESETUP.POG_MAINTENANCE,pog_maint,R
VRS_FPA_SUPERVISOR,M,REBATES.REBATE_PROGRAM,rebate_program,R
VRS_FPA_SUPERVISOR,M,REBATES.STANDARD_INVOICES,invoices,N
VRS_FPA_SUPERVISOR,M,REBATES.TREASURY_INVOICES,treasury_inv,N
VRS_FPA_SUPERVISOR,M,REBATES.BATCH_PROCESSES,extract_and_calculate,N
VRS_FPA_SUPERVISOR,M,REBATES.BATCH_REVIEW,review,N
VRS_FPA_SUPERVISOR,M,REBATES.BATCH_APPROVAL,approve,N
VRS_FPA_SUPERVISOR,M,REBATES.BATCH_FINALIZE,finalize,N
VRS_FPA_SUPERVISOR,M,REBATES.ACCT_SUMMARY,acct_summary,N
VRS_FPA_SUPERVISOR,M,REBATES.UPLOADS,upload,M
VRS_FPA_SUPERVISOR,M,REBATES.ATTACH_MULTIPLE,multi_attach,N
VRS_FPA_SUPERVISOR,M,REBATES.ON_DEMAND,on_demand_launcher,N
VRS_FPA_SUPERVISOR,M,REBATES.ON_DEMAND_PREPAID,on_demand_prepaid,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.ACCT_APPROVAL_QUEUE,ap_approval,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.SCANBACK_AUDIT,ad_funding,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.NDA_DASHBAORD,ndc_upload,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.NSA_DASHBOARD,nsa_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.POST_AUDIT_UPLOAD,pa_upload,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.COST_CHANGE_FEE_DASHBOARD,cf_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.FREIGHT_DASHBOARD,freight_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.S5S5_DASHBOARD,ss_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.TT_DASHBOARD,tt_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.FRONT_END_DASHBOARD,fe_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.BB_DASHBOARD,bb_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.DG_MEDIA_UPLOAD,dgm_upload,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.DG_MEDIA_20,dgm_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.BOPIS_DASHBOARD,bopis_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.TOBACCO_ACCRUAL,tobacco_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.UNSALEABLES,unsale_dashboard,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.CONTRACTS,vrs_contracts,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.VENDOR_EMAILS,vendor_emails,N
VRS_FPA_SUPERVISOR,M,SUBSYSTEMS.WRITE_OFF_UPLOAD,wo_upload,N
VRS_FPA_SUPERVISOR,M,HISTORY.HISTORY_EXTRACTS,history_extracts,N
VRS_FPA_SUPERVISOR,M,HISTORY.HISTORY_EXTRACTS_OTHER,history_extracts_other,N
VRS_FPA_SUPERVISOR,M,HISTORY.DEDUCTIONS_TAKEN,deductions,N
VRS_FPA_SUPERVISOR,M,HISTORY.CHECKS_RECEIVED,checks_received,N
VRS_FPA_SUPERVISOR,M,HISTORY.ADJUSTMENTS,adjustments,N
VRS_FPA_SUPERVISOR,M,HISTORY.BATCHES,batches,N
VRS_FPA_SUPERVISOR,M,HISTORY.AUDIT_LOG,audit_logs,M
VRS_FPA_SUPERVISOR,M,HISTORY.REPORTS,vrs_reports,M
VRS_FPA_SUPERVISOR,M,HISTORY.PERIOD_END_REPORTS,vrs_pe_reports,M
VRS_FPA_SUPERVISOR,M,HISTORY.INQUIRIES,inquiry_forms,N
VRS_FPA_SUPERVISOR,M,INQUIRY.ACCT_TRANSACTIONS,acct_trans_inq,N
VRS_FPA_SUPERVISOR,M,HISTORY.ACCRUAL_HISTORY,accrual_history,N
VRS_FPA_SUPERVISOR,M,INQUIRY.ACTUAL_BUCKETS,buckets,N
VRS_FPA_SUPERVISOR,M,INQUIRY.AGED_INQUIRY,aged_inquiry,N
VRS_FPA_SUPERVISOR,M,INQUIRY.PREPAID_INQUIRY,prepaid_inquiry,N
VRS_FPA_SUPERVISOR,M,INQUIRY.SKU_INQUIRY,sku_inquiry,N
VRS_FPA_SUPERVISOR,M,INQUIRY.OFFER_INQUIRY,offer_inquiry,N
VRS_FPA_SUPERVISOR,M,INQUIRY.VAR_SUMMARY_BY_DEPT,var_sum,N
VRS_FPA_SUPERVISOR,M,INQUIRY.ACTUAL_DAMAGES,damages_actual,N
VRS_FPA_SUPERVISOR,M,INQUIRY.DAMAGES_COMPARISON,damages_comparison,N
VRS_FPA_SUPERVISOR,M,MAINTENANCE.REBATE_TYPES,rebate_types,N
VRS_FPA_SUPERVISOR,M,MAINTENANCE.REBATE_CATEGORY,rebate_category_types,N
VRS_FPA_SUPERVISOR,M,MAINTENANCE.VENDOR_CONTACTS,vendor_contact,N
VRS_FPA_SUPERVISOR,M,MAINTENANCE.ACCOUNTING_CONTROLS,acct_control_master,N
VRS_FPA_SUPERVISOR,M,MAINTENANCE.PARAMETERS,parameters,R
VRS_FPA_SUPERVISOR,M,MAINTENANCE.REPORT_TYPES,report_types,R
VRS_FPA_SUPERVISOR,M,MAINTENANCE.SECURITY,security,N
VRS_FPA_SUPERVISOR,M,VRA_VRT.MAINTAIN_VRAVRT,fcst_rebate_program,M
VRS_FPA_SUPERVISOR,M,VRA_VRT.SETUPLINK_AGREEMENT_TO_MASTER,vendor_contract_mgmt,M
VRS_FPA_SUPERVISOR,M,VRA_VRT.EXPORT_AGMT,agreement_export,M
VRS_FPA_SUPERVISOR,M,VRA_VRT.EXPORT_TPR,tpr_export,M
VRS_FPA_SUPERVISOR,M,VRA_VRT.EXPORT_DETAILED_FORECAST,forecast_export,M
VRS_FPA_SUPERVISOR,M,VRA_VRT.LOG_VIEWER,log_viewer,M
VRS_FPA_SUPERVISOR,M,REPORTS.DEAL_VARIANCE,deal_variance_report,M
VRS_FPA_SUPERVISOR,M,REPORTS.EARNINGS,earnings_to_rec_sale,M
VRS_FPA_SUPERVISOR,M,REPORTS.REBATE_DOLLARS,rebate_dollars_by_pog,M
VRS_FPA_SUPERVISOR,M,REPORTS.BUYER_AGREEMENT_RECAP,buyer_agreement_recap,M
VRS_FPA_SUPERVISOR,M,REPORTS.PERIOD_VARIANCE,period_variance_by_vendor,M
VRS_FPA_SUPERVISOR,M,REPORTS.STANDARD_REPORT_SET,standard_report_set,M
VRS_FPA_SUPERVISOR,M,REPORTS.PLAN_REPORT_SET,standard_plan_report_set,M
VRS_FPA_SUPERVISOR,M,PLANFORECAST.FORECAST_MAINTENANCE,fcst_maint,M
VRS_FPA_SUPERVISOR,M,PLANFORECAST.FORECAST_ADJUSTMENTS,fcst_adjustment,M
VRS_FPA_SUPERVISOR,M,PLANFORECAST.PLAN_MAINTENANCE,plan_maint,M
VRS_FPA_SUPERVISOR,M,PLANFORECAST.PLAN_ADJUSTMENTS,plan_adjustment,M
VRS_FPA_SUPERVISOR,M,PLANFORECAST.CYCLE_CLOSE,fcst_cycle_close,M
VRS_FPA_SUPERVISOR,M,PLANFORECAST.PERIOD_CLOSE_VARIANCE_ANALYSIS,rebate_variance,M
VRS_FPA_SUPERVISOR,M,PLANFORECAST.VARIANCE_ANALYSIS,fcst_variance,M
VRS_FPA_SUPERVISOR,M,DASHBOARDS.BUYER_DASHBOARD,buyer_dashboard,M
VRS_FPA_SUPERVISOR,M,DASHBOARDS.DMMGMM_DASHBOARD,dmm_dashboard,M
VRS_FPA_SUPERVISOR,M,DASHBOARDS.FPA_DASHBOARD,fpa_dashboard,M
VRS_FPA_SUPERVISOR,M,DASHBOARDS.AP_APPROVAL_QUEUE,ap_approval,M
VRS_FPA_SUPERVISOR,M,DASHBOARDS.DASHBOARD_USER_MGMT,mdse_user_mgmt,M
VRS_FPA_SUPERVISOR,M,MAINTENANCESETUP.DG_RACING_DEAL_MASTER,dg_racing_program,M
VRS_FPA_SUPERVISOR,M,MAINTENANCESETUP.AD_PRINT_COOP_MASTER,ad_coop_program,M
VRS_FPA_SUPERVISOR,M,MAINTENANCESETUP.FORECAST_ID_MGMT,fcst_id_mgmt,M
VRS_FPA_SUPERVISOR,M,MAINTENANCESETUP.MERCH_REBATE_TYPES_SETUP,mdse_rebate_config,M
VRS_FPA_SUPERVISOR,M,MAINTENANCESETUP.CONSOLIDATE_VENDORS,consolidate_vendor_mgmt,M
VRS_FPA_SUPERVISOR,M,MAINTENANCESETUP.MDSE_VENDOR_CONTACT,mdse_vendor_contact,M
VRS_FPA_SUPERVISOR,M,MAINTENANCESETUP.POG_MAINTENANCE,pog_maint,M
VRS_FPA_USER,M,REBATES.REBATE_PROGRAM,rebate_program,R
VRS_FPA_USER,M,REBATES.STANDARD_INVOICES,invoices,N
VRS_FPA_USER,M,REBATES.TREASURY_INVOICES,treasury_inv,N
VRS_FPA_USER,M,REBATES.BATCH_PROCESSES,extract_and_calculate,N
VRS_FPA_USER,M,REBATES.BATCH_REVIEW,review,N
VRS_FPA_USER,M,REBATES.BATCH_APPROVAL,approve,N
VRS_FPA_USER,M,REBATES.BATCH_FINALIZE,finalize,N
VRS_FPA_USER,M,REBATES.ACCT_SUMMARY,acct_summary,N
VRS_FPA_USER,M,REBATES.UPLOADS,upload,M
VRS_FPA_USER,M,REBATES.ATTACH_MULTIPLE,multi_attach,N
VRS_FPA_USER,M,REBATES.ON_DEMAND,on_demand_launcher,N
VRS_FPA_USER,M,REBATES.ON_DEMAND_PREPAID,on_demand_prepaid,N
VRS_FPA_USER,M,SUBSYSTEMS.ACCT_APPROVAL_QUEUE,ap_approval,N
VRS_FPA_USER,M,SUBSYSTEMS.SCANBACK_AUDIT,ad_funding,N
VRS_FPA_USER,M,SUBSYSTEMS.NDA_DASHBAORD,ndc_upload,N
VRS_FPA_USER,M,SUBSYSTEMS.NSA_DASHBOARD,nsa_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.POST_AUDIT_UPLOAD,pa_upload,N
VRS_FPA_USER,M,SUBSYSTEMS.COST_CHANGE_FEE_DASHBOARD,cf_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.FREIGHT_DASHBOARD,freight_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.S5S5_DASHBOARD,ss_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.TT_DASHBOARD,tt_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.FRONT_END_DASHBOARD,fe_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.BB_DASHBOARD,bb_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.DG_MEDIA_UPLOAD,dgm_upload,N
VRS_FPA_USER,M,SUBSYSTEMS.DG_MEDIA_20,dgm_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.BOPIS_DASHBOARD,bopis_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.TOBACCO_ACCRUAL,tobacco_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.UNSALEABLES,unsale_dashboard,N
VRS_FPA_USER,M,SUBSYSTEMS.CONTRACTS,vrs_contracts,N
VRS_FPA_USER,M,SUBSYSTEMS.VENDOR_EMAILS,vendor_emails,N
VRS_FPA_USER,M,SUBSYSTEMS.WRITE_OFF_UPLOAD,wo_upload,N
VRS_FPA_USER,M,HISTORY.HISTORY_EXTRACTS,history_extracts,N
VRS_FPA_USER,M,HISTORY.HISTORY_EXTRACTS_OTHER,history_extracts_other,N
VRS_FPA_USER,M,HISTORY.DEDUCTIONS_TAKEN,deductions,N
VRS_FPA_USER,M,HISTORY.CHECKS_RECEIVED,checks_received,N
VRS_FPA_USER,M,HISTORY.ADJUSTMENTS,adjustments,N
VRS_FPA_USER,M,HISTORY.BATCHES,batches,N
VRS_FPA_USER,M,HISTORY.AUDIT_LOG,audit_logs,M
VRS_FPA_USER,M,HISTORY.REPORTS,vrs_reports,M
VRS_FPA_USER,M,HISTORY.PERIOD_END_REPORTS,vrs_pe_reports,M
VRS_FPA_USER,M,HISTORY.INQUIRIES,inquiry_forms,N
VRS_FPA_USER,M,INQUIRY.ACCT_TRANSACTIONS,acct_trans_inq,N
VRS_FPA_USER,M,HISTORY.ACCRUAL_HISTORY,accrual_history,N
VRS_FPA_USER,M,INQUIRY.ACTUAL_BUCKETS,buckets,N
VRS_FPA_USER,M,INQUIRY.AGED_INQUIRY,aged_inquiry,N
VRS_FPA_USER,M,INQUIRY.PREPAID_INQUIRY,prepaid_inquiry,N
VRS_FPA_USER,M,INQUIRY.SKU_INQUIRY,sku_inquiry,N
VRS_FPA_USER,M,INQUIRY.OFFER_INQUIRY,offer_inquiry,N
VRS_FPA_USER,M,INQUIRY.VAR_SUMMARY_BY_DEPT,var_sum,N
VRS_FPA_USER,M,INQUIRY.ACTUAL_DAMAGES,damages_actual,N
VRS_FPA_USER,M,INQUIRY.DAMAGES_COMPARISON,damages_comparison,N
VRS_FPA_USER,M,MAINTENANCE.REBATE_TYPES,rebate_types,N
VRS_FPA_USER,M,MAINTENANCE.REBATE_CATEGORY,rebate_category_types,N
VRS_FPA_USER,M,MAINTENANCE.VENDOR_CONTACTS,vendor_contact,N
VRS_FPA_USER,M,MAINTENANCE.ACCOUNTING_CONTROLS,acct_control_master,N
VRS_FPA_USER,M,MAINTENANCE.PARAMETERS,parameters,N
VRS_FPA_USER,M,MAINTENANCE.REPORT_TYPES,report_types,R
VRS_FPA_USER,M,MAINTENANCE.SECURITY,security,N
VRS_FPA_USER,M,VRA_VRT.MAINTAIN_VRAVRT,fcst_rebate_program,M
VRS_FPA_USER,M,VRA_VRT.SETUPLINK_AGREEMENT_TO_MASTER,vendor_contract_mgmt,R
VRS_FPA_USER,M,VRA_VRT.EXPORT_AGMT,agreement_export,M
VRS_FPA_USER,M,VRA_VRT.EXPORT_TPR,tpr_export,M
VRS_FPA_USER,M,VRA_VRT.EXPORT_DETAILED_FORECAST,forecast_export,M
VRS_FPA_USER,M,VRA_VRT.LOG_VIEWER,log_viewer,M
VRS_FPA_USER,M,REPORTS.DEAL_VARIANCE,deal_variance_report,M
VRS_FPA_USER,M,REPORTS.EARNINGS,earnings_to_rec_sale,M
VRS_FPA_USER,M,REPORTS.REBATE_DOLLARS,rebate_dollars_by_pog,M
VRS_FPA_USER,M,REPORTS.BUYER_AGREEMENT_RECAP,buyer_agreement_recap,M
VRS_FPA_USER,M,REPORTS.PERIOD_VARIANCE,period_variance_by_vendor,M
VRS_FPA_USER,M,REPORTS.STANDARD_REPORT_SET,standard_report_set,M
VRS_FPA_USER,M,REPORTS.PLAN_REPORT_SET,standard_plan_report_set,M
VRS_FPA_USER,M,PLANFORECAST.FORECAST_MAINTENANCE,fcst_maint,M
VRS_FPA_USER,M,PLANFORECAST.FORECAST_ADJUSTMENTS,fcst_adjustment,M
VRS_FPA_USER,M,PLANFORECAST.PLAN_MAINTENANCE,plan_maint,M
VRS_FPA_USER,M,PLANFORECAST.PLAN_ADJUSTMENTS,plan_adjustment,M
VRS_FPA_USER,M,PLANFORECAST.CYCLE_CLOSE,fcst_cycle_close,N
VRS_FPA_USER,M,PLANFORECAST.PERIOD_CLOSE_VARIANCE_ANALYSIS,rebate_variance,M
VRS_FPA_USER,M,PLANFORECAST.VARIANCE_ANALYSIS,fcst_variance,M
VRS_FPA_USER,M,DASHBOARDS.BUYER_DASHBOARD,buyer_dashboard,M
VRS_FPA_USER,M,DASHBOARDS.DMMGMM_DASHBOARD,dmm_dashboard,M
VRS_FPA_USER,M,DASHBOARDS.FPA_DASHBOARD,fpa_dashboard,M
VRS_FPA_USER,M,DASHBOARDS.AP_APPROVAL_QUEUE,ap_approval,M
VRS_FPA_USER,M,DASHBOARDS.DASHBOARD_USER_MGMT,mdse_user_mgmt,R
VRS_FPA_USER,M,MAINTENANCESETUP.DG_RACING_DEAL_MASTER,dg_racing_program,R
VRS_FPA_USER,M,MAINTENANCESETUP.AD_PRINT_COOP_MASTER,ad_coop_program,R
VRS_FPA_USER,M,MAINTENANCESETUP.FORECAST_ID_MGMT,fcst_id_mgmt,N
VRS_FPA_USER,M,MAINTENANCESETUP.MERCH_REBATE_TYPES_SETUP,mdse_rebate_config,N
VRS_FPA_USER,M,MAINTENANCESETUP.CONSOLIDATE_VENDORS,consolidate_vendor_mgmt,R
VRS_FPA_USER,M,MAINTENANCESETUP.MDSE_VENDOR_CONTACT,mdse_vendor_contact,M
VRS_FPA_USER,M,MAINTENANCESETUP.POG_MAINTENANCE,pog_maint,R
VRS_MANAGER,A,REBATES.REBATE_PROGRAM,rebate_program,M
VRS_MANAGER,A,REBATES.STANDARD_INVOICES,invoices,M
VRS_MANAGER,A,REBATES.TREASURY_INVOICES,treasury_inv,M
VRS_MANAGER,A,REBATES.BATCH_PROCESSES,extract_and_calculate,M
VRS_MANAGER,A,REBATES.BATCH_REVIEW,review,M
