Security Group,User Type,Menu Name,Form Name,Auth 
VRS_MANAGER,A,REBATES.BATCH_APPROVAL,approve,M
VRS_MANAGER,A,REBATES.BATCH_FINALIZE,finalize,M
VRS_MANAGER,A,REBATES.ACCT_SUMMARY,acct_summary,M
VRS_MANAGER,A,REBATES.UPLOADS,upload,M
VRS_MANAGER,A,REBATES.ATTACH_MULTIPLE,multi_attach,M
VRS_MANAGER,A,REBATES.ON_DEMAND,on_demand_launcher,M
VRS_MANAGER,A,REBATES.ON_DEMAND_PREPAID,on_demand_prepaid,M
VRS_MANAGER,A,SUBSYSTEMS.ACCT_APPROVAL_QUEUE,ap_approval,M
VRS_MANAGER,A,SUBSYSTEMS.SCANBACK_AUDIT,ad_funding,M
VRS_MANAGER,A,SUBSYSTEMS.NDA_DASHBAORD,ndc_upload,M
VRS_MANAGER,A,SUBSYSTEMS.NSA_DASHBOARD,nsa_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.POST_AUDIT_UPLOAD,pa_upload,M
VRS_MANAGER,A,SUBSYSTEMS.COST_CHANGE_FEE_DASHBOARD,cf_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.FREIGHT_DASHBOARD,freight_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.S5S5_DASHBOARD,ss_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.TT_DASHBOARD,tt_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.FRONT_END_DASHBOARD,fe_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.BB_DASHBOARD,bb_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.DG_MEDIA_UPLOAD,dgm_upload,M
VRS_MANAGER,A,SUBSYSTEMS.DG_MEDIA_20,dgm_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.BOPIS_DASHBOARD,bopis_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.TOBACCO_ACCRUAL,tobacco_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.UNSALEABLES,unsale_dashboard,M
VRS_MANAGER,A,SUBSYSTEMS.CONTRACTS,vrs_contracts,M
VRS_MANAGER,A,SUBSYSTEMS.VENDOR_EMAILS,vendor_emails,M
VRS_MANAGER,A,SUBSYSTEMS.WRITE_OFF_UPLOAD,wo_upload,M
VRS_MANAGER,A,HISTORY.HISTORY_EXTRACTS,history_extracts,M
VRS_MANAGER,A,HISTORY.HISTORY_EXTRACTS_OTHER,history_extracts_other,M
VRS_MANAGER,A,HISTORY.DEDUCTIONS_TAKEN,deductions,M
VRS_MANAGER,A,HISTORY.CHECKS_RECEIVED,checks_received,M
VRS_MANAGER,A,HISTORY.ADJUSTMENTS,adjustments,M
VRS_MANAGER,A,HISTORY.BATCHES,batches,M
VRS_MANAGER,A,HISTORY.AUDIT_LOG,audit_logs,M
VRS_MANAGER,A,HISTORY.REPORTS,vrs_reports,M
VRS_MANAGER,A,HISTORY.PERIOD_END_REPORTS,vrs_pe_reports,M
VRS_MANAGER,A,HISTORY.INQUIRIES,inquiry_forms,M
VRS_MANAGER,A,INQUIRY.ACCT_TRANSACTIONS,acct_trans_inq,M
VRS_MANAGER,A,HISTORY.ACCRUAL_HISTORY,accrual_history,M
VRS_MANAGER,A,INQUIRY.ACTUAL_BUCKETS,buckets,M
VRS_MANAGER,A,INQUIRY.AGED_INQUIRY,aged_inquiry,M
VRS_MANAGER,A,INQUIRY.PREPAID_INQUIRY,prepaid_inquiry,M
VRS_MANAGER,A,INQUIRY.SKU_INQUIRY,sku_inquiry,M
VRS_MANAGER,A,INQUIRY.OFFER_INQUIRY,offer_inquiry,M
VRS_MANAGER,A,INQUIRY.VAR_SUMMARY_BY_DEPT,var_sum,M
VRS_MANAGER,A,INQUIRY.ACTUAL_DAMAGES,damages_actual,M
VRS_MANAGER,A,INQUIRY.DAMAGES_COMPARISON,damages_comparison,M
VRS_MANAGER,A,MAINTENANCE.REBATE_TYPES,rebate_types,R
VRS_MANAGER,A,MAINTENANCE.REBATE_CATEGORY,rebate_category_types,M
VRS_MANAGER,A,MAINTENANCE.VENDOR_CONTACTS,vendor_contact,M
VRS_MANAGER,A,MAINTENANCE.ACCOUNTING_CONTROLS,acct_control_master,R
VRS_MANAGER,A,MAINTENANCE.PARAMETERS,parameters,M
VRS_MANAGER,A,MAINTENANCE.REPORT_TYPES,report_types,M
VRS_MANAGER,A,MAINTENANCE.SECURITY,security,R
VRS_MANAGER,A,VRA_VRT.MAINTAIN_VRAVRT,fcst_rebate_program,R
VRS_MANAGER,A,VRA_VRT.SETUPLINK_AGREEMENT_TO_MASTER,vendor_contract_mgmt,R
VRS_MANAGER,A,VRA_VRT.EXPORT_AGMT,agreement_export,R
VRS_MANAGER,A,VRA_VRT.EXPORT_TPR,tpr_export,R
VRS_MANAGER,A,VRA_VRT.EXPORT_DETAILED_FORECAST,forecast_export,R
VRS_MANAGER,A,VRA_VRT.LOG_VIEWER,log_viewer,R
VRS_MANAGER,A,REPORTS.DEAL_VARIANCE,deal_variance_report,R
VRS_MANAGER,A,REPORTS.EARNINGS,earnings_to_rec_sale,R
VRS_MANAGER,A,REPORTS.REBATE_DOLLARS,rebate_dollars_by_pog,R
VRS_MANAGER,A,REPORTS.BUYER_AGREEMENT_RECAP,buyer_agreement_recap,R
VRS_MANAGER,A,REPORTS.PERIOD_VARIANCE,period_variance_by_vendor,R
VRS_MANAGER,A,REPORTS.STANDARD_REPORT_SET,standard_report_set,R
VRS_MANAGER,A,REPORTS.PLAN_REPORT_SET,standard_plan_report_set,R
VRS_MANAGER,A,PLANFORECAST.FORECAST_MAINTENANCE,fcst_maint,M
VRS_MANAGER,A,PLANFORECAST.FORECAST_ADJUSTMENTS,fcst_adjustment,R
VRS_MANAGER,A,PLANFORECAST.PLAN_MAINTENANCE,plan_maint,M
VRS_MANAGER,A,PLANFORECAST.PLAN_ADJUSTMENTS,plan_adjustment,R
VRS_MANAGER,A,PLANFORECAST.CYCLE_CLOSE,fcst_cycle_close,R
VRS_MANAGER,A,PLANFORECAST.PERIOD_CLOSE_VARIANCE_ANALYSIS,rebate_variance,R
VRS_MANAGER,A,PLANFORECAST.VARIANCE_ANALYSIS,fcst_variance,R
VRS_MANAGER,A,DASHBOARDS.BUYER_DASHBOARD,buyer_dashboard,R
VRS_MANAGER,A,DASHBOARDS.DMMGMM_DASHBOARD,dmm_dashboard,R
VRS_MANAGER,A,DASHBOARDS.FPA_DASHBOARD,fpa_dashboard,R
VRS_MANAGER,A,DASHBOARDS.AP_APPROVAL_QUEUE,ap_approval,M
VRS_MANAGER,A,DASHBOARDS.DASHBOARD_USER_MGMT,mdse_user_mgmt,R
VRS_MANAGER,A,MAINTENANCESETUP.DG_RACING_DEAL_MASTER,dg_racing_program,R
VRS_MANAGER,A,MAINTENANCESETUP.AD_PRINT_COOP_MASTER,ad_coop_program,M
VRS_MANAGER,A,MAINTENANCESETUP.FORECAST_ID_MGMT,fcst_id_mgmt,R
VRS_MANAGER,A,MAINTENANCESETUP.MERCH_REBATE_TYPES_SETUP,mdse_rebate_config,R
VRS_MANAGER,A,MAINTENANCESETUP.CONSOLIDATE_VENDORS,consolidate_vendor_mgmt,R
VRS_MANAGER,A,MAINTENANCESETUP.MDSE_VENDOR_CONTACT,mdse_vendor_contact,R
VRS_MANAGER,A,MAINTENANCESETUP.POG_MAINTENANCE,pog_maint,R
VRS_MDSE_BUYER,M,REBATES.REBATE_PROGRAM,rebate_program,R
VRS_MDSE_BUYER,M,REBATES.STANDARD_INVOICES,invoices,N
VRS_MDSE_BUYER,M,REBATES.TREASURY_INVOICES,treasury_inv,N
VRS_MDSE_BUYER,M,REBATES.BATCH_PROCESSES,extract_and_calculate,N
VRS_MDSE_BUYER,M,REBATES.BATCH_REVIEW,review,N
VRS_MDSE_BUYER,M,REBATES.BATCH_APPROVAL,approve,N
VRS_MDSE_BUYER,M,REBATES.BATCH_FINALIZE,finalize,N
VRS_MDSE_BUYER,M,REBATES.ACCT_SUMMARY,acct_summary,N
VRS_MDSE_BUYER,M,REBATES.UPLOADS,upload,M
VRS_MDSE_BUYER,M,REBATES.ATTACH_MULTIPLE,multi_attach,N
VRS_MDSE_BUYER,M,REBATES.ON_DEMAND,on_demand_launcher,N
VRS_MDSE_BUYER,M,REBATES.ON_DEMAND_PREPAID,on_demand_prepaid,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.ACCT_APPROVAL_QUEUE,ap_approval,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.SCANBACK_AUDIT,ad_funding,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.NDA_DASHBAORD,ndc_upload,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.NSA_DASHBOARD,nsa_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.POST_AUDIT_UPLOAD,pa_upload,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.COST_CHANGE_FEE_DASHBOARD,cf_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.FREIGHT_DASHBOARD,freight_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.S5S5_DASHBOARD,ss_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.TT_DASHBOARD,tt_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.FRONT_END_DASHBOARD,fe_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.BB_DASHBOARD,bb_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.DG_MEDIA_UPLOAD,dgm_upload,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.DG_MEDIA_20,dgm_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.BOPIS_DASHBOARD,bopis_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.TOBACCO_ACCRUAL,tobacco_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.UNSALEABLES,unsale_dashboard,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.CONTRACTS,vrs_contracts,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.VENDOR_EMAILS,vendor_emails,N
VRS_MDSE_BUYER,M,SUBSYSTEMS.WRITE_OFF_UPLOAD,wo_upload,N
VRS_MDSE_BUYER,M,HISTORY.HISTORY_EXTRACTS,history_extracts,N
VRS_MDSE_BUYER,M,HISTORY.HISTORY_EXTRACTS_OTHER,history_extracts_other,N
VRS_MDSE_BUYER,M,HISTORY.DEDUCTIONS_TAKEN,deductions,N
VRS_MDSE_BUYER,M,HISTORY.CHECKS_RECEIVED,checks_received,N
VRS_MDSE_BUYER,M,HISTORY.ADJUSTMENTS,adjustments,N
VRS_MDSE_BUYER,M,HISTORY.BATCHES,batches,N
VRS_MDSE_BUYER,M,HISTORY.AUDIT_LOG,audit_logs,M
VRS_MDSE_BUYER,M,HISTORY.REPORTS,vrs_reports,M
VRS_MDSE_BUYER,M,HISTORY.PERIOD_END_REPORTS,vrs_pe_reports,M
VRS_MDSE_BUYER,M,HISTORY.INQUIRIES,inquiry_forms,N
VRS_MDSE_BUYER,M,INQUIRY.ACCT_TRANSACTIONS,acct_trans_inq,N
VRS_MDSE_BUYER,M,HISTORY.ACCRUAL_HISTORY,accrual_history,N
VRS_MDSE_BUYER,M,INQUIRY.ACTUAL_BUCKETS,buckets,N
VRS_MDSE_BUYER,M,INQUIRY.AGED_INQUIRY,aged_inquiry,N
VRS_MDSE_BUYER,M,INQUIRY.PREPAID_INQUIRY,prepaid_inquiry,N
VRS_MDSE_BUYER,M,INQUIRY.SKU_INQUIRY,sku_inquiry,N
VRS_MDSE_BUYER,M,INQUIRY.OFFER_INQUIRY,offer_inquiry,N
VRS_MDSE_BUYER,M,INQUIRY.VAR_SUMMARY_BY_DEPT,var_sum,N
VRS_MDSE_BUYER,M,INQUIRY.ACTUAL_DAMAGES,damages_actual,N
VRS_MDSE_BUYER,M,INQUIRY.DAMAGES_COMPARISON,damages_comparison,N
VRS_MDSE_BUYER,M,MAINTENANCE.REBATE_TYPES,rebate_types,N
VRS_MDSE_BUYER,M,MAINTENANCE.REBATE_CATEGORY,rebate_category_types,N
VRS_MDSE_BUYER,M,MAINTENANCE.VENDOR_CONTACTS,vendor_contact,N
VRS_MDSE_BUYER,M,MAINTENANCE.ACCOUNTING_CONTROLS,acct_control_master,N
VRS_MDSE_BUYER,M,MAINTENANCE.PARAMETERS,parameters,N
VRS_MDSE_BUYER,M,MAINTENANCE.REPORT_TYPES,report_types,R
VRS_MDSE_BUYER,M,MAINTENANCE.SECURITY,security,N
VRS_MDSE_BUYER,M,VRA_VRT.MAINTAIN_VRAVRT,fcst_rebate_program,M
VRS_MDSE_BUYER,M,VRA_VRT.SETUPLINK_AGREEMENT_TO_MASTER,vendor_contract_mgmt,M
VRS_MDSE_BUYER,M,VRA_VRT.EXPORT_AGMT,agreement_export,M
VRS_MDSE_BUYER,M,VRA_VRT.EXPORT_TPR,tpr_export,M
VRS_MDSE_BUYER,M,VRA_VRT.EXPORT_DETAILED_FORECAST,forecast_export,M
VRS_MDSE_BUYER,M,VRA_VRT.LOG_VIEWER,log_viewer,M
VRS_MDSE_BUYER,M,REPORTS.DEAL_VARIANCE,deal_variance_report,M
VRS_MDSE_BUYER,M,REPORTS.EARNINGS,earnings_to_rec_sale,M
VRS_MDSE_BUYER,M,REPORTS.REBATE_DOLLARS,rebate_dollars_by_pog,M
VRS_MDSE_BUYER,M,REPORTS.BUYER_AGREEMENT_RECAP,buyer_agreement_recap,N
VRS_MDSE_BUYER,M,REPORTS.PERIOD_VARIANCE,period_variance_by_vendor,M
VRS_MDSE_BUYER,M,REPORTS.STANDARD_REPORT_SET,standard_report_set,M
VRS_MDSE_BUYER,M,REPORTS.PLAN_REPORT_SET,standard_plan_report_set,M
VRS_MDSE_BUYER,M,PLANFORECAST.FORECAST_MAINTENANCE,fcst_maint,N
VRS_MDSE_BUYER,M,PLANFORECAST.FORECAST_ADJUSTMENTS,fcst_adjustment,M
VRS_MDSE_BUYER,M,PLANFORECAST.PLAN_MAINTENANCE,plan_maint,N
VRS_MDSE_BUYER,M,PLANFORECAST.PLAN_ADJUSTMENTS,plan_adjustment,M
VRS_MDSE_BUYER,M,PLANFORECAST.CYCLE_CLOSE,fcst_cycle_close,N
VRS_MDSE_BUYER,M,PLANFORECAST.PERIOD_CLOSE_VARIANCE_ANALYSIS,rebate_variance,M
VRS_MDSE_BUYER,M,PLANFORECAST.VARIANCE_ANALYSIS,fcst_variance,M
VRS_MDSE_BUYER,M,DASHBOARDS.BUYER_DASHBOARD,buyer_dashboard,M
VRS_MDSE_BUYER,M,DASHBOARDS.DMMGMM_DASHBOARD,dmm_dashboard,M
VRS_MDSE_BUYER,M,DASHBOARDS.FPA_DASHBOARD,fpa_dashboard,N
VRS_MDSE_BUYER,M,DASHBOARDS.AP_APPROVAL_QUEUE,ap_approval,N
VRS_MDSE_BUYER,M,DASHBOARDS.DASHBOARD_USER_MGMT,mdse_user_mgmt,N
VRS_MDSE_BUYER,M,MAINTENANCESETUP.DG_RACING_DEAL_MASTER,dg_racing_program,R
VRS_MDSE_BUYER,M,MAINTENANCESETUP.AD_PRINT_COOP_MASTER,ad_coop_program,R
VRS_MDSE_BUYER,M,MAINTENANCESETUP.FORECAST_ID_MGMT,fcst_id_mgmt,N
VRS_MDSE_BUYER,M,MAINTENANCESETUP.MERCH_REBATE_TYPES_SETUP,mdse_rebate_config,N
VRS_MDSE_BUYER,M,MAINTENANCESETUP.CONSOLIDATE_VENDORS,consolidate_vendor_mgmt,M
VRS_MDSE_BUYER,M,MAINTENANCESETUP.MDSE_VENDOR_CONTACT,mdse_vendor_contact,M
VRS_MDSE_BUYER,M,MAINTENANCESETUP.POG_MAINTENANCE,pog_maint,R
VRS_MDSE_DMM,M,REBATES.REBATE_PROGRAM,rebate_program,R
VRS_MDSE_DMM,M,REBATES.STANDARD_INVOICES,invoices,N
VRS_MDSE_DMM,M,REBATES.TREASURY_INVOICES,treasury_inv,N
VRS_MDSE_DMM,M,REBATES.BATCH_PROCESSES,extract_and_calculate,N
VRS_MDSE_DMM,M,REBATES.BATCH_REVIEW,review,N
VRS_MDSE_DMM,M,REBATES.BATCH_APPROVAL,approve,N
VRS_MDSE_DMM,M,REBATES.BATCH_FINALIZE,finalize,N
VRS_MDSE_DMM,M,REBATES.ACCT_SUMMARY,acct_summary,N
VRS_MDSE_DMM,M,REBATES.UPLOADS,upload,N
VRS_MDSE_DMM,M,REBATES.ATTACH_MULTIPLE,multi_attach,N
VRS_MDSE_DMM,M,REBATES.ON_DEMAND,on_demand_launcher,N
VRS_MDSE_DMM,M,REBATES.ON_DEMAND_PREPAID,on_demand_prepaid,N
VRS_MDSE_DMM,M,SUBSYSTEMS.ACCT_APPROVAL_QUEUE,ap_approval,N
VRS_MDSE_DMM,M,SUBSYSTEMS.SCANBACK_AUDIT,ad_funding,N
VRS_MDSE_DMM,M,SUBSYSTEMS.NDA_DASHBAORD,ndc_upload,N
VRS_MDSE_DMM,M,SUBSYSTEMS.NSA_DASHBOARD,nsa_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.POST_AUDIT_UPLOAD,pa_upload,N
VRS_MDSE_DMM,M,SUBSYSTEMS.COST_CHANGE_FEE_DASHBOARD,cf_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.FREIGHT_DASHBOARD,freight_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.S5S5_DASHBOARD,ss_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.TT_DASHBOARD,tt_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.FRONT_END_DASHBOARD,fe_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.BB_DASHBOARD,bb_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.DG_MEDIA_UPLOAD,dgm_upload,N
VRS_MDSE_DMM,M,SUBSYSTEMS.DG_MEDIA_20,dgm_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.BOPIS_DASHBOARD,bopis_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.TOBACCO_ACCRUAL,tobacco_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.UNSALEABLES,unsale_dashboard,N
VRS_MDSE_DMM,M,SUBSYSTEMS.CONTRACTS,vrs_contracts,N
VRS_MDSE_DMM,M,SUBSYSTEMS.VENDOR_EMAILS,vendor_emails,N
VRS_MDSE_DMM,M,SUBSYSTEMS.WRITE_OFF_UPLOAD,wo_upload,N
VRS_MDSE_DMM,M,HISTORY.HISTORY_EXTRACTS,history_extracts,N
VRS_MDSE_DMM,M,HISTORY.HISTORY_EXTRACTS_OTHER,history_extracts_other,N
VRS_MDSE_DMM,M,HISTORY.DEDUCTIONS_TAKEN,deductions,N
VRS_MDSE_DMM,M,HISTORY.CHECKS_RECEIVED,checks_received,N
VRS_MDSE_DMM,M,HISTORY.ADJUSTMENTS,adjustments,N
VRS_MDSE_DMM,M,HISTORY.BATCHES,batches,N
VRS_MDSE_DMM,M,HISTORY.AUDIT_LOG,audit_logs,M
VRS_MDSE_DMM,M,HISTORY.REPORTS,vrs_reports,M
VRS_MDSE_DMM,M,HISTORY.PERIOD_END_REPORTS,vrs_pe_reports,M
VRS_MDSE_DMM,M,HISTORY.INQUIRIES,inquiry_forms,N
VRS_MDSE_DMM,M,INQUIRY.ACCT_TRANSACTIONS,acct_trans_inq,N
VRS_MDSE_DMM,M,HISTORY.ACCRUAL_HISTORY,accrual_history,N
VRS_MDSE_DMM,M,INQUIRY.ACTUAL_BUCKETS,buckets,N
VRS_MDSE_DMM,M,INQUIRY.AGED_INQUIRY,aged_inquiry,N
VRS_MDSE_DMM,M,INQUIRY.PREPAID_INQUIRY,prepaid_inquiry,N
VRS_MDSE_DMM,M,INQUIRY.SKU_INQUIRY,sku_inquiry,N
VRS_MDSE_DMM,M,INQUIRY.OFFER_INQUIRY,offer_inquiry,N
VRS_MDSE_DMM,M,INQUIRY.VAR_SUMMARY_BY_DEPT,var_sum,N
VRS_MDSE_DMM,M,INQUIRY.ACTUAL_DAMAGES,damages_actual,N
VRS_MDSE_DMM,M,INQUIRY.DAMAGES_COMPARISON,damages_comparison,N
VRS_MDSE_DMM,M,MAINTENANCE.REBATE_TYPES,rebate_types,N
VRS_MDSE_DMM,M,MAINTENANCE.REBATE_CATEGORY,rebate_category_types,N
VRS_MDSE_DMM,M,MAINTENANCE.VENDOR_CONTACTS,vendor_contact,N
VRS_MDSE_DMM,M,MAINTENANCE.ACCOUNTING_CONTROLS,acct_control_master,N
VRS_MDSE_DMM,M,MAINTENANCE.PARAMETERS,parameters,N
VRS_MDSE_DMM,M,MAINTENANCE.REPORT_TYPES,report_types,R
VRS_MDSE_DMM,M,MAINTENANCE.SECURITY,security,N
VRS_MDSE_DMM,M,VRA_VRT.MAINTAIN_VRAVRT,fcst_rebate_program,M
VRS_MDSE_DMM,M,VRA_VRT.SETUPLINK_AGREEMENT_TO_MASTER,vendor_contract_mgmt,M
VRS_MDSE_DMM,M,VRA_VRT.EXPORT_AGMT,agreement_export,M
VRS_MDSE_DMM,M,VRA_VRT.EXPORT_TPR,tpr_export,M
VRS_MDSE_DMM,M,VRA_VRT.EXPORT_DETAILED_FORECAST,forecast_export,M
VRS_MDSE_DMM,M,VRA_VRT.LOG_VIEWER,log_viewer,M
VRS_MDSE_DMM,M,REPORTS.DEAL_VARIANCE,deal_variance_report,M
VRS_MDSE_DMM,M,REPORTS.EARNINGS,earnings_to_rec_sale,M
VRS_MDSE_DMM,M,REPORTS.REBATE_DOLLARS,rebate_dollars_by_pog,M
VRS_MDSE_DMM,M,REPORTS.BUYER_AGREEMENT_RECAP,buyer_agreement_recap,N
VRS_MDSE_DMM,M,REPORTS.PERIOD_VARIANCE,period_variance_by_vendor,M
VRS_MDSE_DMM,M,REPORTS.STANDARD_REPORT_SET,standard_report_set,M
VRS_MDSE_DMM,M,REPORTS.PLAN_REPORT_SET,standard_plan_report_set,M
VRS_MDSE_DMM,M,PLANFORECAST.FORECAST_MAINTENANCE,fcst_maint,N
VRS_MDSE_DMM,M,PLANFORECAST.FORECAST_ADJUSTMENTS,fcst_adjustment,M
VRS_MDSE_DMM,M,PLANFORECAST.PLAN_MAINTENANCE,plan_maint,N
VRS_MDSE_DMM,M,PLANFORECAST.PLAN_ADJUSTMENTS,plan_adjustment,M
VRS_MDSE_DMM,M,PLANFORECAST.CYCLE_CLOSE,fcst_cycle_close,N
VRS_MDSE_DMM,M,PLANFORECAST.PERIOD_CLOSE_VARIANCE_ANALYSIS,rebate_variance,M
VRS_MDSE_DMM,M,PLANFORECAST.VARIANCE_ANALYSIS,fcst_variance,M
VRS_MDSE_DMM,M,DASHBOARDS.BUYER_DASHBOARD,buyer_dashboard,M
VRS_MDSE_DMM,M,DASHBOARDS.DMMGMM_DASHBOARD,dmm_dashboard,M
VRS_MDSE_DMM,M,DASHBOARDS.FPA_DASHBOARD,fpa_dashboard,N
VRS_MDSE_DMM,M,DASHBOARDS.AP_APPROVAL_QUEUE,ap_approval,N
VRS_MDSE_DMM,M,DASHBOARDS.DASHBOARD_USER_MGMT,mdse_user_mgmt,N
VRS_MDSE_DMM,M,MAINTENANCESETUP.DG_RACING_DEAL_MASTER,dg_racing_program,R
VRS_MDSE_DMM,M,MAINTENANCESETUP.AD_PRINT_COOP_MASTER,ad_coop_program,R
VRS_MDSE_DMM,M,MAINTENANCESETUP.FORECAST_ID_MGMT,fcst_id_mgmt,N
VRS_MDSE_DMM,M,MAINTENANCESETUP.MERCH_REBATE_TYPES_SETUP,mdse_rebate_config,N
VRS_MDSE_DMM,M,MAINTENANCESETUP.CONSOLIDATE_VENDORS,consolidate_vendor_mgmt,R
VRS_MDSE_DMM,M,MAINTENANCESETUP.MDSE_VENDOR_CONTACT,mdse_vendor_contact,M
VRS_MDSE_DMM,M,MAINTENANCESETUP.POG_MAINTENANCE,pog_maint,R
VRS_MDSE_SVP,M,REBATES.REBATE_PROGRAM,rebate_program,R
VRS_MDSE_SVP,M,REBATES.STANDARD_INVOICES,invoices,N
VRS_MDSE_SVP,M,REBATES.TREASURY_INVOICES,treasury_inv,N
VRS_MDSE_SVP,M,REBATES.BATCH_PROCESSES,extract_and_calculate,N
VRS_MDSE_SVP,M,REBATES.BATCH_REVIEW,review,N
VRS_MDSE_SVP,M,REBATES.BATCH_APPROVAL,approve,N
VRS_MDSE_SVP,M,REBATES.BATCH_FINALIZE,finalize,N
VRS_MDSE_SVP,M,REBATES.ACCT_SUMMARY,acct_summary,N
VRS_MDSE_SVP,M,REBATES.UPLOADS,upload,N
