Security Group,User Type,Menu Name,Form Name,Auth 
VRS_MDSE_SVP,M,REBATES.ATTACH_MULTIPLE,multi_attach,N
VRS_MDSE_SVP,M,REBATES.ON_DEMAND,on_demand_launcher,N
VRS_MDSE_SVP,M,REBATES.ON_DEMAND_PREPAID,on_demand_prepaid,N
VRS_MDSE_SVP,M,SUBSYSTEMS.ACCT_APPROVAL_QUEUE,ap_approval,N
VRS_MDSE_SVP,M,SUBSYSTEMS.SCANBACK_AUDIT,ad_funding,N
VRS_MDSE_SVP,M,SUBSYSTEMS.NDA_DASHBAORD,ndc_upload,N
VRS_MDSE_SVP,M,SUBSYSTEMS.NSA_DASHBOARD,nsa_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.POST_AUDIT_UPLOAD,pa_upload,N
VRS_MDSE_SVP,M,SUBSYSTEMS.COST_CHANGE_FEE_DASHBOARD,cf_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.FREIGHT_DASHBOARD,freight_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.S5S5_DASHBOARD,ss_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.TT_DASHBOARD,tt_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.FRONT_END_DASHBOARD,fe_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.BB_DASHBOARD,bb_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.DG_MEDIA_UPLOAD,dgm_upload,N
VRS_MDSE_SVP,M,SUBSYSTEMS.DG_MEDIA_20,dgm_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.BOPIS_DASHBOARD,bopis_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.TOBACCO_ACCRUAL,tobacco_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.UNSALEABLES,unsale_dashboard,N
VRS_MDSE_SVP,M,SUBSYSTEMS.CONTRACTS,vrs_contracts,N
VRS_MDSE_SVP,M,SUBSYSTEMS.VENDOR_EMAILS,vendor_emails,N
VRS_MDSE_SVP,M,SUBSYSTEMS.WRITE_OFF_UPLOAD,wo_upload,N
VRS_MDSE_SVP,M,HISTORY.HISTORY_EXTRACTS,history_extracts,N
VRS_MDSE_SVP,M,HISTORY.HISTORY_EXTRACTS_OTHER,history_extracts_other,N
VRS_MDSE_SVP,M,HISTORY.DEDUCTIONS_TAKEN,deductions,N
VRS_MDSE_SVP,M,HISTORY.CHECKS_RECEIVED,checks_received,N
VRS_MDSE_SVP,M,HISTORY.ADJUSTMENTS,adjustments,N
VRS_MDSE_SVP,M,HISTORY.BATCHES,batches,N
VRS_MDSE_SVP,M,HISTORY.AUDIT_LOG,audit_logs,M
VRS_MDSE_SVP,M,HISTORY.REPORTS,vrs_reports,M
VRS_MDSE_SVP,M,HISTORY.PERIOD_END_REPORTS,vrs_pe_reports,M
VRS_MDSE_SVP,M,HISTORY.INQUIRIES,inquiry_forms,N
VRS_MDSE_SVP,M,INQUIRY.ACCT_TRANSACTIONS,acct_trans_inq,N
VRS_MDSE_SVP,M,HISTORY.ACCRUAL_HISTORY,accrual_history,N
VRS_MDSE_SVP,M,INQUIRY.ACTUAL_BUCKETS,buckets,N
VRS_MDSE_SVP,M,INQUIRY.AGED_INQUIRY,aged_inquiry,N
VRS_MDSE_SVP,M,INQUIRY.PREPAID_INQUIRY,prepaid_inquiry,N
VRS_MDSE_SVP,M,INQUIRY.SKU_INQUIRY,sku_inquiry,N
VRS_MDSE_SVP,M,INQUIRY.OFFER_INQUIRY,offer_inquiry,N
VRS_MDSE_SVP,M,INQUIRY.VAR_SUMMARY_BY_DEPT,var_sum,N
VRS_MDSE_SVP,M,INQUIRY.ACTUAL_DAMAGES,damages_actual,N
VRS_MDSE_SVP,M,INQUIRY.DAMAGES_COMPARISON,damages_comparison,N
VRS_MDSE_SVP,M,MAINTENANCE.REBATE_TYPES,rebate_types,N
VRS_MDSE_SVP,M,MAINTENANCE.REBATE_CATEGORY,rebate_category_types,N
VRS_MDSE_SVP,M,MAINTENANCE.VENDOR_CONTACTS,vendor_contact,N
VRS_MDSE_SVP,M,MAINTENANCE.ACCOUNTING_CONTROLS,acct_control_master,N
VRS_MDSE_SVP,M,MAINTENANCE.PARAMETERS,parameters,N
VRS_MDSE_SVP,M,MAINTENANCE.REPORT_TYPES,report_types,R
VRS_MDSE_SVP,M,MAINTENANCE.SECURITY,security,N
VRS_MDSE_SVP,M,VRA_VRT.MAINTAIN_VRAVRT,fcst_rebate_program,M
VRS_MDSE_SVP,M,VRA_VRT.SETUPLINK_AGREEMENT_TO_MASTER,vendor_contract_mgmt,M
VRS_MDSE_SVP,M,VRA_VRT.EXPORT_AGMT,agreement_export,M
VRS_MDSE_SVP,M,VRA_VRT.EXPORT_TPR,tpr_export,M
VRS_MDSE_SVP,M,VRA_VRT.EXPORT_DETAILED_FORECAST,forecast_export,M
VRS_MDSE_SVP,M,VRA_VRT.LOG_VIEWER,log_viewer,M
VRS_MDSE_SVP,M,REPORTS.DEAL_VARIANCE,deal_variance_report,M
VRS_MDSE_SVP,M,REPORTS.EARNINGS,earnings_to_rec_sale,M
VRS_MDSE_SVP,M,REPORTS.REBATE_DOLLARS,rebate_dollars_by_pog,M
VRS_MDSE_SVP,M,REPORTS.BUYER_AGREEMENT_RECAP,buyer_agreement_recap,N
VRS_MDSE_SVP,M,REPORTS.PERIOD_VARIANCE,period_variance_by_vendor,M
VRS_MDSE_SVP,M,REPORTS.STANDARD_REPORT_SET,standard_report_set,M
VRS_MDSE_SVP,M,REPORTS.PLAN_REPORT_SET,standard_plan_report_set,M
VRS_MDSE_SVP,M,PLANFORECAST.FORECAST_MAINTENANCE,fcst_maint,N
VRS_MDSE_SVP,M,PLANFORECAST.FORECAST_ADJUSTMENTS,fcst_adjustment,M
VRS_MDSE_SVP,M,PLANFORECAST.PLAN_MAINTENANCE,plan_maint,N
VRS_MDSE_SVP,M,PLANFORECAST.PLAN_ADJUSTMENTS,plan_adjustment,M
VRS_MDSE_SVP,M,PLANFORECAST.CYCLE_CLOSE,fcst_cycle_close,N
VRS_MDSE_SVP,M,PLANFORECAST.PERIOD_CLOSE_VARIANCE_ANALYSIS,rebate_variance,M
VRS_MDSE_SVP,M,PLANFORECAST.VARIANCE_ANALYSIS,fcst_variance,M
VRS_MDSE_SVP,M,DASHBOARDS.BUYER_DASHBOARD,buyer_dashboard,M
VRS_MDSE_SVP,M,DASHBOARDS.DMMGMM_DASHBOARD,dmm_dashboard,M
VRS_MDSE_SVP,M,DASHBOARDS.FPA_DASHBOARD,fpa_dashboard,N
VRS_MDSE_SVP,M,DASHBOARDS.AP_APPROVAL_QUEUE,ap_approval,N
VRS_MDSE_SVP,M,DASHBOARDS.DASHBOARD_USER_MGMT,mdse_user_mgmt,N
VRS_MDSE_SVP,M,MAINTENANCESETUP.DG_RACING_DEAL_MASTER,dg_racing_program,R
VRS_MDSE_SVP,M,MAINTENANCESETUP.AD_PRINT_COOP_MASTER,ad_coop_program,R
VRS_MDSE_SVP,M,MAINTENANCESETUP.FORECAST_ID_MGMT,fcst_id_mgmt,N
VRS_MDSE_SVP,M,MAINTENANCESETUP.MERCH_REBATE_TYPES_SETUP,mdse_rebate_config,N
VRS_MDSE_SVP,M,MAINTENANCESETUP.CONSOLIDATE_VENDORS,consolidate_vendor_mgmt,R
VRS_MDSE_SVP,M,MAINTENANCESETUP.MDSE_VENDOR_CONTACT,mdse_vendor_contact,M
VRS_MDSE_SVP,M,MAINTENANCESETUP.POG_MAINTENANCE,pog_maint,R
VRS_MDSE_USER,M,REBATES.REBATE_PROGRAM,rebate_program,R
VRS_MDSE_USER,M,REBATES.STANDARD_INVOICES,invoices,N
VRS_MDSE_USER,M,REBATES.TREASURY_INVOICES,treasury_inv,N
VRS_MDSE_USER,M,REBATES.BATCH_PROCESSES,extract_and_calculate,N
VRS_MDSE_USER,M,REBATES.BATCH_REVIEW,review,N
VRS_MDSE_USER,M,REBATES.BATCH_APPROVAL,approve,N
VRS_MDSE_USER,M,REBATES.BATCH_FINALIZE,finalize,N
VRS_MDSE_USER,M,REBATES.ACCT_SUMMARY,acct_summary,N
VRS_MDSE_USER,M,REBATES.UPLOADS,upload,M
VRS_MDSE_USER,M,REBATES.ATTACH_MULTIPLE,multi_attach,N
VRS_MDSE_USER,M,REBATES.ON_DEMAND,on_demand_launcher,N
VRS_MDSE_USER,M,REBATES.ON_DEMAND_PREPAID,on_demand_prepaid,N
VRS_MDSE_USER,M,SUBSYSTEMS.ACCT_APPROVAL_QUEUE,ap_approval,N
VRS_MDSE_USER,M,SUBSYSTEMS.SCANBACK_AUDIT,ad_funding,N
VRS_MDSE_USER,M,SUBSYSTEMS.NDA_DASHBAORD,ndc_upload,N
VRS_MDSE_USER,M,SUBSYSTEMS.NSA_DASHBOARD,nsa_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.POST_AUDIT_UPLOAD,pa_upload,N
VRS_MDSE_USER,M,SUBSYSTEMS.COST_CHANGE_FEE_DASHBOARD,cf_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.FREIGHT_DASHBOARD,freight_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.S5S5_DASHBOARD,ss_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.TT_DASHBOARD,tt_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.FRONT_END_DASHBOARD,fe_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.BB_DASHBOARD,bb_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.DG_MEDIA_UPLOAD,dgm_upload,N
VRS_MDSE_USER,M,SUBSYSTEMS.DG_MEDIA_20,dgm_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.BOPIS_DASHBOARD,bopis_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.TOBACCO_ACCRUAL,tobacco_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.UNSALEABLES,unsale_dashboard,N
VRS_MDSE_USER,M,SUBSYSTEMS.CONTRACTS,vrs_contracts,N
VRS_MDSE_USER,M,SUBSYSTEMS.VENDOR_EMAILS,vendor_emails,N
VRS_MDSE_USER,M,SUBSYSTEMS.WRITE_OFF_UPLOAD,wo_upload,N
VRS_MDSE_USER,M,HISTORY.HISTORY_EXTRACTS,history_extracts,N
VRS_MDSE_USER,M,HISTORY.HISTORY_EXTRACTS_OTHER,history_extracts_other,N
VRS_MDSE_USER,M,HISTORY.DEDUCTIONS_TAKEN,deductions,N
VRS_MDSE_USER,M,HISTORY.CHECKS_RECEIVED,checks_received,N
VRS_MDSE_USER,M,HISTORY.ADJUSTMENTS,adjustments,N
VRS_MDSE_USER,M,HISTORY.BATCHES,batches,N
VRS_MDSE_USER,M,HISTORY.AUDIT_LOG,audit_logs,M
VRS_MDSE_USER,M,HISTORY.REPORTS,vrs_reports,M
VRS_MDSE_USER,M,HISTORY.PERIOD_END_REPORTS,vrs_pe_reports,M
VRS_MDSE_USER,M,HISTORY.INQUIRIES,inquiry_forms,N
VRS_MDSE_USER,M,INQUIRY.ACCT_TRANSACTIONS,acct_trans_inq,N
VRS_MDSE_USER,M,HISTORY.ACCRUAL_HISTORY,accrual_history,N
VRS_MDSE_USER,M,INQUIRY.ACTUAL_BUCKETS,buckets,N
VRS_MDSE_USER,M,INQUIRY.AGED_INQUIRY,aged_inquiry,N
VRS_MDSE_USER,M,INQUIRY.PREPAID_INQUIRY,prepaid_inquiry,N
VRS_MDSE_USER,M,INQUIRY.SKU_INQUIRY,sku_inquiry,N
VRS_MDSE_USER,M,INQUIRY.OFFER_INQUIRY,offer_inquiry,N
VRS_MDSE_USER,M,INQUIRY.VAR_SUMMARY_BY_DEPT,var_sum,N
VRS_MDSE_USER,M,INQUIRY.ACTUAL_DAMAGES,damages_actual,N
VRS_MDSE_USER,M,INQUIRY.DAMAGES_COMPARISON,damages_comparison,N
VRS_MDSE_USER,M,MAINTENANCE.REBATE_TYPES,rebate_types,N
VRS_MDSE_USER,M,MAINTENANCE.REBATE_CATEGORY,rebate_category_types,N
VRS_MDSE_USER,M,MAINTENANCE.VENDOR_CONTACTS,vendor_contact,N
VRS_MDSE_USER,M,MAINTENANCE.ACCOUNTING_CONTROLS,acct_control_master,N
VRS_MDSE_USER,M,MAINTENANCE.PARAMETERS,parameters,N
VRS_MDSE_USER,M,MAINTENANCE.REPORT_TYPES,report_types,R
VRS_MDSE_USER,M,MAINTENANCE.SECURITY,security,N
VRS_MDSE_USER,M,VRA_VRT.MAINTAIN_VRAVRT,fcst_rebate_program,M
VRS_MDSE_USER,M,VRA_VRT.SETUPLINK_AGREEMENT_TO_MASTER,vendor_contract_mgmt,M
VRS_MDSE_USER,M,VRA_VRT.EXPORT_AGMT,agreement_export,M
VRS_MDSE_USER,M,VRA_VRT.EXPORT_TPR,tpr_export,M
VRS_MDSE_USER,M,VRA_VRT.EXPORT_DETAILED_FORECAST,forecast_export,M
VRS_MDSE_USER,M,VRA_VRT.LOG_VIEWER,log_viewer,M
VRS_MDSE_USER,M,REPORTS.DEAL_VARIANCE,deal_variance_report,M
VRS_MDSE_USER,M,REPORTS.EARNINGS,earnings_to_rec_sale,M
VRS_MDSE_USER,M,REPORTS.REBATE_DOLLARS,rebate_dollars_by_pog,M
VRS_MDSE_USER,M,REPORTS.BUYER_AGREEMENT_RECAP,buyer_agreement_recap,N
VRS_MDSE_USER,M,REPORTS.PERIOD_VARIANCE,period_variance_by_vendor,M
VRS_MDSE_USER,M,REPORTS.STANDARD_REPORT_SET,standard_report_set,M
VRS_MDSE_USER,M,REPORTS.PLAN_REPORT_SET,standard_plan_report_set,M
VRS_MDSE_USER,M,PLANFORECAST.FORECAST_MAINTENANCE,fcst_maint,N
VRS_MDSE_USER,M,PLANFORECAST.FORECAST_ADJUSTMENTS,fcst_adjustment,M
VRS_MDSE_USER,M,PLANFORECAST.PLAN_MAINTENANCE,plan_maint,N
VRS_MDSE_USER,M,PLANFORECAST.PLAN_ADJUSTMENTS,plan_adjustment,M
VRS_MDSE_USER,M,PLANFORECAST.CYCLE_CLOSE,fcst_cycle_close,N
VRS_MDSE_USER,M,PLANFORECAST.PERIOD_CLOSE_VARIANCE_ANALYSIS,rebate_variance,M
VRS_MDSE_USER,M,PLANFORECAST.VARIANCE_ANALYSIS,fcst_variance,M
VRS_MDSE_USER,M,DASHBOARDS.BUYER_DASHBOARD,buyer_dashboard,M
VRS_MDSE_USER,M,DASHBOARDS.DMMGMM_DASHBOARD,dmm_dashboard,M
VRS_MDSE_USER,M,DASHBOARDS.FPA_DASHBOARD,fpa_dashboard,N
VRS_MDSE_USER,M,DASHBOARDS.AP_APPROVAL_QUEUE,ap_approval,N
VRS_MDSE_USER,M,DASHBOARDS.DASHBOARD_USER_MGMT,mdse_user_mgmt,N
VRS_MDSE_USER,M,MAINTENANCESETUP.DG_RACING_DEAL_MASTER,dg_racing_program,R
VRS_MDSE_USER,M,MAINTENANCESETUP.AD_PRINT_COOP_MASTER,ad_coop_program,R
VRS_MDSE_USER,M,MAINTENANCESETUP.FORECAST_ID_MGMT,fcst_id_mgmt,N
VRS_MDSE_USER,M,MAINTENANCESETUP.MERCH_REBATE_TYPES_SETUP,mdse_rebate_config,N
VRS_MDSE_USER,M,MAINTENANCESETUP.CONSOLIDATE_VENDORS,consolidate_vendor_mgmt,R
VRS_MDSE_USER,M,MAINTENANCESETUP.MDSE_VENDOR_CONTACT,mdse_vendor_contact,M
VRS_MDSE_USER,M,MAINTENANCESETUP.POG_MAINTENANCE,pog_maint,R
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.REBATE_PROGRAM,rebate_program,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.STANDARD_INVOICES,invoices,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.TREASURY_INVOICES,treasury_inv,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.BATCH_PROCESSES,extract_and_calculate,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.BATCH_REVIEW,review,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.BATCH_APPROVAL,approve,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.BATCH_FINALIZE,finalize,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.ACCT_SUMMARY,acct_summary,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.UPLOADS,upload,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.ATTACH_MULTIPLE,multi_attach,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.ON_DEMAND,on_demand_launcher,N
VRS_MDSE_VENDOR_CONTACTS,A,REBATES.ON_DEMAND_PREPAID,on_demand_prepaid,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.ACCT_APPROVAL_QUEUE,ap_approval,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.SCANBACK_AUDIT,ad_funding,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.NDA_DASHBAORD,ndc_upload,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.NSA_DASHBOARD,nsa_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.POST_AUDIT_UPLOAD,pa_upload,M
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.COST_CHANGE_FEE_DASHBOARD,cf_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.FREIGHT_DASHBOARD,freight_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.S5S5_DASHBOARD,ss_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.TT_DASHBOARD,tt_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.FRONT_END_DASHBOARD,fe_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.BB_DASHBOARD,bb_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.DG_MEDIA_UPLOAD,dgm_upload,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.DG_MEDIA_20,dgm_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.BOPIS_DASHBOARD,bopis_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.TOBACCO_ACCRUAL,tobacco_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.UNSALEABLES,unsale_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.CONTRACTS,vrs_contracts,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.VENDOR_EMAILS,vendor_emails,N
VRS_MDSE_VENDOR_CONTACTS,A,SUBSYSTEMS.WRITE_OFF_UPLOAD,wo_upload,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.HISTORY_EXTRACTS,history_extracts,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.HISTORY_EXTRACTS_OTHER,history_extracts_other,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.DEDUCTIONS_TAKEN,deductions,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.CHECKS_RECEIVED,checks_received,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.ADJUSTMENTS,adjustments,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.BATCHES,batches,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.AUDIT_LOG,audit_logs,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.REPORTS,vrs_reports,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.PERIOD_END_REPORTS,vrs_pe_reports,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.INQUIRIES,inquiry_forms,N
VRS_MDSE_VENDOR_CONTACTS,A,INQUIRY.ACCT_TRANSACTIONS,acct_trans_inq,N
VRS_MDSE_VENDOR_CONTACTS,A,HISTORY.ACCRUAL_HISTORY,accrual_history,N
VRS_MDSE_VENDOR_CONTACTS,A,INQUIRY.ACTUAL_BUCKETS,buckets,N
VRS_MDSE_VENDOR_CONTACTS,A,INQUIRY.AGED_INQUIRY,aged_inquiry,N
VRS_MDSE_VENDOR_CONTACTS,A,INQUIRY.PREPAID_INQUIRY,prepaid_inquiry,N
VRS_MDSE_VENDOR_CONTACTS,A,INQUIRY.SKU_INQUIRY,sku_inquiry,N
VRS_MDSE_VENDOR_CONTACTS,A,INQUIRY.OFFER_INQUIRY,offer_inquiry,N
VRS_MDSE_VENDOR_CONTACTS,A,INQUIRY.VAR_SUMMARY_BY_DEPT,var_sum,N
VRS_MDSE_VENDOR_CONTACTS,A,INQUIRY.ACTUAL_DAMAGES,damages_actual,N
VRS_MDSE_VENDOR_CONTACTS,A,INQUIRY.DAMAGES_COMPARISON,damages_comparison,N
VRS_MDSE_VENDOR_CONTACTS,A,MAINTENANCE.REBATE_TYPES,rebate_types,N
VRS_MDSE_VENDOR_CONTACTS,A,MAINTENANCE.REBATE_CATEGORY,rebate_category_types,N
VRS_MDSE_VENDOR_CONTACTS,A,MAINTENANCE.VENDOR_CONTACTS,vendor_contact,N
VRS_MDSE_VENDOR_CONTACTS,A,MAINTENANCE.ACCOUNTING_CONTROLS,acct_control_master,N
VRS_MDSE_VENDOR_CONTACTS,A,MAINTENANCE.PARAMETERS,parameters,N
VRS_MDSE_VENDOR_CONTACTS,A,MAINTENANCE.REPORT_TYPES,report_types,N
VRS_MDSE_VENDOR_CONTACTS,A,MAINTENANCE.SECURITY,security,N
VRS_MDSE_VENDOR_CONTACTS,A,VRA_VRT.MAINTAIN_VRAVRT,fcst_rebate_program,N
VRS_MDSE_VENDOR_CONTACTS,A,VRA_VRT.SETUPLINK_AGREEMENT_TO_MASTER,vendor_contract_mgmt,N
VRS_MDSE_VENDOR_CONTACTS,A,VRA_VRT.EXPORT_AGMT,agreement_export,N
VRS_MDSE_VENDOR_CONTACTS,A,VRA_VRT.EXPORT_TPR,tpr_export,N
VRS_MDSE_VENDOR_CONTACTS,A,VRA_VRT.EXPORT_DETAILED_FORECAST,forecast_export,N
VRS_MDSE_VENDOR_CONTACTS,A,VRA_VRT.LOG_VIEWER,log_viewer,N
VRS_MDSE_VENDOR_CONTACTS,A,REPORTS.DEAL_VARIANCE,deal_variance_report,N
VRS_MDSE_VENDOR_CONTACTS,A,REPORTS.EARNINGS,earnings_to_rec_sale,N
VRS_MDSE_VENDOR_CONTACTS,A,REPORTS.REBATE_DOLLARS,rebate_dollars_by_pog,N
VRS_MDSE_VENDOR_CONTACTS,A,REPORTS.BUYER_AGREEMENT_RECAP,buyer_agreement_recap,N
VRS_MDSE_VENDOR_CONTACTS,A,REPORTS.PERIOD_VARIANCE,period_variance_by_vendor,N
VRS_MDSE_VENDOR_CONTACTS,A,REPORTS.STANDARD_REPORT_SET,standard_report_set,N
VRS_MDSE_VENDOR_CONTACTS,A,REPORTS.PLAN_REPORT_SET,standard_plan_report_set,N
VRS_MDSE_VENDOR_CONTACTS,A,PLANFORECAST.FORECAST_MAINTENANCE,fcst_maint,N
VRS_MDSE_VENDOR_CONTACTS,A,PLANFORECAST.FORECAST_ADJUSTMENTS,fcst_adjustment,N
VRS_MDSE_VENDOR_CONTACTS,A,PLANFORECAST.PLAN_MAINTENANCE,plan_maint,N
VRS_MDSE_VENDOR_CONTACTS,A,PLANFORECAST.PLAN_ADJUSTMENTS,plan_adjustment,N
VRS_MDSE_VENDOR_CONTACTS,A,PLANFORECAST.CYCLE_CLOSE,fcst_cycle_close,N
VRS_MDSE_VENDOR_CONTACTS,A,PLANFORECAST.PERIOD_CLOSE_VARIANCE_ANALYSIS,rebate_variance,N
VRS_MDSE_VENDOR_CONTACTS,A,PLANFORECAST.VARIANCE_ANALYSIS,fcst_variance,N
VRS_MDSE_VENDOR_CONTACTS,A,DASHBOARDS.BUYER_DASHBOARD,buyer_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,DASHBOARDS.DMMGMM_DASHBOARD,dmm_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,DASHBOARDS.FPA_DASHBOARD,fpa_dashboard,N
VRS_MDSE_VENDOR_CONTACTS,A,DASHBOARDS.AP_APPROVAL_QUEUE,ap_approval,N
VRS_MDSE_VENDOR_CONTACTS,A,DASHBOARDS.DASHBOARD_USER_MGMT,mdse_user_mgmt,N
VRS_MDSE_VENDOR_CONTACTS,A,MAINTENANCESETUP.DG_RACING_DEAL_MASTER,dg_racing_program,N
VRS_MDSE_VENDOR_CONTACTS,A,MAINTENANCESETUP.AD_PRINT_COOP_MASTER,ad_coop_program,N
